Brand,Product Name,GPU Chip,Released,Bus,Memory,GPU clock,Memory clock,Shaders / TMUs / ROPs
NVIDIA,GeForce 800M,GF117,"Mar 17th, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",738 MHz,900 MHz,48 / 8 / 8
NVIDIA,GeForce 805A,GK208,"Jul 22nd, 2014",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",719 MHz,1001 MHz,192 / 16 / 8
NVIDIA,GeForce 810A,GK208,"Jul 22nd, 2014",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",719 MHz,900 MHz,192 / 16 / 8
NVIDIA,GeForce 810M,GF117,"Mar 24th, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",738 MHz,900 MHz,48 / 8 / 8
NVIDIA,GeForce 820A,GF117,"Mar 17th, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",775 MHz,900 MHz,96 / 16 / 8
NVIDIA,GeForce 825M,GK208,"Jan 27th, 2014",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",850 MHz,900 MHz,384 / 32 / 8
NVIDIA,GeForce 830A,GM108,"Jul 22nd, 2014",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",1082 MHz,900 MHz,256 / 16 / 8
NVIDIA,GeForce 830M,GM108,"Mar 12th, 2014",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",1082 MHz,900 MHz,256 / 16 / 8
NVIDIA,GeForce 840A,GM108,"Mar 17th, 2014",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",1029 MHz,1001 MHz,384 / 16 / 8
NVIDIA,GeForce 840M,GM108,"Mar 12th, 2014",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",1029 MHz,1001 MHz,384 / 16 / 8
NVIDIA,GeForce GT 720A,GF117,"Jul 1st, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",775 MHz,1001 MHz,96 / 16 / 8
NVIDIA,GeForce GT 730A,GK208,"Jul 1st, 2014",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",719 MHz,1001 MHz,384 / 32 / 8
NVIDIA,GeForce GT 730M,GK208,"Mar 6th, 2014",PCIe 2.0 x8,"2 GB, DDR3, 64 bit",719 MHz,900 MHz,384 / 32 / 8
NVIDIA,GeForce GTX 760A,GK106,"Mar 17th, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",628 MHz,1002 MHz,768 / 64 / 16
NVIDIA,GeForce GTX 850A,GM107,"Mar 17th, 2014",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",902 MHz,900 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 850M,GM107,"Mar 12th, 2014",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",902 MHz,1001 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 860M,GM107,"Jan 13th, 2014",MXM-B (3.0),"4 GB, GDDR5, 128 bit",1020 MHz,1253 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 860M,GK104,"Mar 10th, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",797 MHz,1250 MHz,1152 / 96 / 16
NVIDIA,GeForce GTX 870M,GK104,"Mar 12th, 2014",MXM-B (3.0),"3 GB, GDDR5, 192 bit",941 MHz,1250 MHz,1344 / 112 / 24
NVIDIA,GeForce GTX 880M,GK104,"Mar 12th, 2014",MXM-B (3.0),"8 GB, GDDR5, 256 bit",954 MHz,1250 MHz,1536 / 128 / 32
NVIDIA,GeForce GTX 970M,GM204,"Oct 7th, 2014",MXM-B (3.0),"6 GB, GDDR5, 192 bit",924 MHz,1253 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 970M,GM204,"Oct 7th, 2014",MXM-B (3.0),"3 GB, GDDR5, 192 bit",924 MHz,1253 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 980M,GM204,"Oct 7th, 2014",MXM-B (3.0),"8 GB, GDDR5, 256 bit",540 MHz,1253 MHz,1536 / 96 / 64
NVIDIA,GeForce GTX 980M,GM204,"Oct 7th, 2014",MXM-B (3.0),"8 GB, GDDR5, 256 bit",1038 MHz,1253 MHz,1536 / 96 / 64
NVIDIA,Quadro K100M,GK107,"Aug 22nd, 2014",MXM-A (3.0),"1024 MB, DDR3, 64 bit",850 MHz,800 MHz,192 / 16 / 8
NVIDIA,Quadro K200M,GK107,"Aug 22nd, 2014",MXM-A (3.0),"1024 MB, DDR3, 64 bit",850 MHz,800 MHz,192 / 16 / 8
NVIDIA,Quadro K2200M,GM107,"Jul 19th, 2014",MXM-A (3.0),"2 GB, GDDR5, 128 bit",667 MHz,1253 MHz,640 / 40 / 16
NVIDIA,Tegra K1,GK20A,2014,IGP,System Shared,756 MHz,System Shared,192 / 8 / 4
NVIDIA,GeForce 705A,GF119,"Oct 1st, 2013",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",738 MHz,900 MHz,48 / 8 / 4
NVIDIA,GeForce 705M,GF119,Unknown,PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",738 MHz,900 MHz,48 / 8 / 4
NVIDIA,GeForce 705M,GF117,"Sep 27th, 2013",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",738 MHz,900 MHz,48 / 8 / 8
NVIDIA,GeForce 710A,GF117,"Apr 1st, 2013",PCIe 2.0 x16,"2 GB, DDR3, 64 bit",775 MHz,900 MHz,96 / 16 / 8
NVIDIA,GeForce 710M,GK208,"Jul 24th, 2013",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",719 MHz,900 MHz,192 / 16 / 8
NVIDIA,GeForce 710M,GF117,"Jan 9th, 2013",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",775 MHz,900 MHz,96 / 16 / 8
NVIDIA,GeForce 720M,GF117,"Apr 1st, 2013",PCIe 2.0 x16,"2 GB, DDR3, 64 bit",625 MHz,800 MHz,96 / 16 / 8
NVIDIA,GeForce 820M,GF117,"Nov 27th, 2013",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",625 MHz,900 MHz,96 / 16 / 8
NVIDIA,GeForce GT 640M Mac Edition,GK107,"Feb 3rd, 2013",PCIe 3.0 x16,"512 MB, GDDR5, 64 bit",745 MHz,1250 MHz,384 / 32 / 8
NVIDIA,GeForce GT 710M,GF117,"Jan 9th, 2013",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",775 MHz,900 MHz,96 / 16 / 8
NVIDIA,GeForce GT 720M,GF117,"Apr 1st, 2013",PCIe 2.0 x16,"2 GB, DDR3, 64 bit",775 MHz,800 MHz,96 / 16 / 8
NVIDIA,GeForce GT 720M,GK208,"Dec 25th, 2013",PCIe 2.0 x8,"2 GB, DDR3, 64 bit",719 MHz,800 MHz,192 / 16 / 8
NVIDIA,GeForce GT 730M,GK107,"Jan 20th, 2013",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",725 MHz,900 MHz,384 / 32 / 16
NVIDIA,GeForce GT 735M,GK208,"Apr 1st, 2013",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",575 MHz,900 MHz,384 / 32 / 8
NVIDIA,GeForce GT 740A,GK208,"Aug 26th, 2013",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",980 MHz,900 MHz,384 / 32 / 8
NVIDIA,GeForce GT 740M,GK208,"Jun 20th, 2013",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",980 MHz,900 MHz,384 / 32 / 8
NVIDIA,GeForce GT 740M,GK107,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",810 MHz,901 MHz,384 / 32 / 16
NVIDIA,GeForce GT 745A,GK107,"Aug 26th, 2013",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",837 MHz,900 MHz,384 / 32 / 16
NVIDIA,GeForce GT 745M,GK107,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",837 MHz,900 MHz,384 / 32 / 16
NVIDIA,GeForce GT 745M,GK107,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",549 MHz,1000 MHz,384 / 32 / 16
NVIDIA,GeForce GT 750M,GK107,"Jan 9th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",941 MHz,1003 MHz,384 / 32 / 16
NVIDIA,GeForce GT 750M Mac Edition,GK107,"Nov 8th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",926 MHz,1254 MHz,384 / 32 / 16
NVIDIA,GeForce GT 755M,GK107,"Jun 25th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",980 MHz,1350 MHz,384 / 32 / 16
NVIDIA,GeForce GT 755M Mac Edition,GK107,"Nov 8th, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",1085 MHz,1250 MHz,384 / 32 / 16
NVIDIA,GeForce GT 820M,GF117,"Nov 27th, 2013",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",775 MHz,900 MHz,96 / 16 / 8
NVIDIA,GeForce GTX 660M Mac Edition,GK107,"Apr 1st, 2013",MXM-B (3.0),"512 MB, GDDR5, 128 bit",950 MHz,1250 MHz,384 / 32 / 16
NVIDIA,GeForce GTX 675MX Mac Edition,GK104,"Apr 1st, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 256 bit",719 MHz,1250 MHz,1344 / 112 / 32
NVIDIA,GeForce GTX 760M,GK106,"May 30th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",628 MHz,1002 MHz,768 / 64 / 16
NVIDIA,GeForce GTX 765M,GK106,"May 30th, 2013",MXM-B (3.0),"2 GB, GDDR5, 128 bit",797 MHz,1002 MHz,768 / 64 / 16
NVIDIA,GeForce GTX 770M,GK106,"May 30th, 2013",MXM-B (3.0),"3 GB, GDDR5, 192 bit",706 MHz,1002 MHz,960 / 80 / 24
NVIDIA,GeForce GTX 775M Mac Edition,GK104,"Nov 8th, 2013",MXM-B (3.0),"2 GB, GDDR5, 256 bit",797 MHz,1250 MHz,1344 / 112 / 32
NVIDIA,GeForce GTX 780M,GK104,"May 11th, 2013",MXM-B (3.0),"4 GB, GDDR5, 256 bit",771 MHz,1250 MHz,1536 / 128 / 32
NVIDIA,GeForce GTX 780M Mac Edition,GK104,"Nov 8th, 2013",MXM-B (3.0),"4 GB, GDDR5, 256 bit",771 MHz,1250 MHz,1536 / 128 / 32
NVIDIA,Playstation 3 RSX 28nm,RSX-D5305L,"Jun 3rd, 2013",IGP,"256 MB, GDDR3, 128 bit",550 MHz,700 MHz,24 / 8 / 24 / 8
NVIDIA,Quadro K1100M,GK107,"Jul 23rd, 2013",MXM-A (3.0),"2 GB, GDDR5, 128 bit",706 MHz,700 MHz,384 / 32 / 16
NVIDIA,Quadro K2100M,GK106,"Jul 23rd, 2013",MXM-A (3.0),"2 GB, GDDR5, 128 bit",667 MHz,752 MHz,576 / 48 / 16
NVIDIA,Quadro K3100M,GK104,"Jul 23rd, 2013",MXM-B (3.0),"4 GB, GDDR5, 256 bit",706 MHz,800 MHz,768 / 64 / 32
NVIDIA,Quadro K4100M,GK104,"Jul 23rd, 2013",MXM-B (3.0),"4 GB, GDDR5, 256 bit",706 MHz,800 MHz,1152 / 96 / 32
NVIDIA,Quadro K5100M,GK104,"Jul 23rd, 2013",MXM-B (3.0),"8 GB, GDDR5, 256 bit",771 MHz,900 MHz,1536 / 128 / 32
NVIDIA,Quadro K510M,GK208,"Jul 23rd, 2013",MXM-A (3.0),"1024 MB, GDDR5, 64 bit",846 MHz,600 MHz,192 / 16 / 8
NVIDIA,Quadro K610M,GK208,"Jul 23rd, 2013",MXM-A (3.0),"1024 MB, GDDR5, 64 bit",980 MHz,650 MHz,192 / 16 / 8
NVIDIA,Tegra 4,Tegra 4,"Aug 1st, 2013",IGP,System Shared,672 MHz,System Shared,48 / 24 / 4 / 4
NVIDIA,Tegra 4i,Tegra 4,"Feb 19th, 2013",IGP,System Shared,660 MHz,System Shared,48 / 12 / 2 / 2
NVIDIA,GeForce GTX 1060,GP106,"Jul 19th, 2016",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,1280 / 80 / 48
Intel,Iris Plus Graphics 640,Kaby Lake GT3e,"Jan 3rd, 2017",PCIe 3.0 x1,System Shared,300 MHz,System Shared,384 / 48 / 6
